query_shape	count
["3,2579","2961","708","7"]	37
["3,18,21,959","231","7"]	37
["4655"]	37
["2258"]	37
["1875"]	37
["3","96,97,98,99,100,540,541","7"]	37
["3","231","3,18","3,66","3,21","3,226","3,165","3,448","3,90","3,922","2,3","3,121","24,26","7"]	37
["3,66","231","7"]	36
["3,637","7"]	36
["800"]	36
["1536","23,1536","7"]	36
["3,797","3,797,1168","7"]	36
["4714"]	36
["637"]	36
["145"]	36
["3,49"]	36
["3,18,65","231","7"]	36
["18,663","18,21,663","7"]	36
["229","7"]	36
["17492","23,17492","7"]	36
["3","231","3,1268","1268","3,18077","3,1268,18077","7"]	36
["3","21","7"]	35
["3","3,8,194","3,8,168,194","7"]	35
["3,47","24,26","3,14,47","3,47,64","7"]	35
["658"]	35
["57,416,653","7"]	35
["3,14"]	35
["143","96,97,98,99,100,540,541","7"]	35
["515","7"]	35
["929","6,23","114"]	35
["197","7"]	35
["13,47,625","7"]	35
["89"]	35
["3,6,18","3,6,18,113","3,6,18,637","3,6,18,228"]	35
["347","23,347","7"]	35
["22","7"]	34
["13,14,21","231","7"]	34
["3,65","231","197","7"]	34
["485","7"]	34
["1803"]	34
["3","24,26","7"]	34
["929","6,23","56"]	34
["228,1023","637,1023","7"]	34
["3,65","3,65,868","3,18,65","3,21,65","3,65,3635","3,65,3605","1078"]	34
["929","6,23","220"]	34
["17","7"]	34
["620","7"]	34
["22,520","22","14,22,520","22,64,520","14,22","22,64","3","7"]	34
["6,65,66,300","3","66","1080"]	34
["36,75,295","6","7"]	33
["12,1521","6","7"]	33
["135","135,1625"]	33
["145","21,145","57,145","7"]	33
["3383"]	33
["1238"]	33
["3","3,21","3,142","3,673","3,572","3,136","3,342","3,294","7"]	33
["3,13","231","7"]	33
["13895"]	33
["3,66","66","3,66,17075","7"]	33
["3605"]	33
["3","231","13","7"]	33
["13,14","13,14,221","13,14,45","13,14,64","13,14,44","7"]	33
["2196","2223"]	33
["3,6,23","3,6,21,23"]	33
["3,197","231","18","389,390,1038","7"]	33
["22,520","22","3","7"]	33
["12,13,47","7"]	32
["163,207","163,171,207","208","209","2800","7"]	32
["21,22,59,65,66,1031","7"]	32
["3,480,481,486,488,727","7"]	32
["339","340","340,17043","340,987","340,729","12,339","14,339","259","7"]	32
["151","231","18,151","21,151","7"]	32
["2269"]	32
["929","6,23","510"]	32
["18500","23,18500","7"]	32
["836","96,97,98,99,100,540,541","7"]	31
["3,13,338","231","7"]	31
["3,56","7"]	31
["947"]	31
["597","7"]	31
["794"]	31
["3","3,6"]	31
["18,229","18,21,229","7"]	31
["21,143","143","7"]	31
["3,13,64","231","24","7"]	31
["135","7"]	31
["168"]	31
["3,18,65,165,763","764","765,766","3,18,21,65,165,763","7"]	31
["13,723","7"]	31
["24,26","626","773,1640","1639","7"]	31
["28,3735","28","7"]	31
["28","6,28"]	31
["3,49","7"]	31
["28,716","7"]	31
["3,135,370","3","3,81","7"]	31
["231","13","7"]	31
["3,65","231","3,6,65"]	31
["339","340,341","340,341,17043","340,341,987","340,341,729","12,339","14,339","339,1047","340,341,376","377","259","7","6"]	31
["197","64","3","3,47","7"]	31
["339","340","231","255,340","259,340","340,341","340,729","340,17043","17043","7"]	31
["3,66","66","7"]	31
["3,18,142","231","7"]	30
["339","340,729","231","3","7"]	30
["1268","18077","7"]	30
["7","231"]	30
["3","3,66","7"]	30
["3,13,47","488","7"]	30
["665"]	30
["483","7"]	30
["2903","5848"]	30
["6,13,36,47","6"]	30
["621","23,621","7"]	30
["135"]	30
["929","6,23","136"]	30
["3,18","3,18,21","7"]	30
["58","145","7"]	30
["3,13,21","7"]	30
["2065","7"]	30
["3,81,14119","3470,6588","370","7"]	30
["231","96,97,98,99,100,540,541,686","7"]	30
["6,18003"]	30
["87"]	30
["3,44,45,626","1639","773,1640","18","3,44,45,626,628","2866","7"]	29
["3,13,47","3,13,47,488","7"]	29
["21,143","7"]	29
["3,339","255,259,340","3,14,339","3,21,339","3,64,339","7"]	29
["3,3546","7"]	29
["4389"]	29
["3,52,449","3,52,56,449","3,52,136,449","24,29","7"]	29
["13341","5590"]	29
["3,65","3,65,165","7"]	29
["17974","66,17974","7","6"]	29
["1311"]	29
["3,18","231","3,18,66","66","3,18,23","7"]	29
["13,47","13,47,198","7"]	29
["1344","7"]	29
["581"]	29
["220","7"]	29
["231","6"]	29
["3,35,64","231","7"]	29
["3,65","167","7"]	28
["3,21","3,12,21"]	28
["449,16999"]	28
["1481","142,1481","6,1481"]	28
["698","7"]	28
["929","3,18,66","231","66","7"]	28
["3","3,868","7"]	28
["3,65","231","3,65,17103","7"]	28
["3,65","3,65,66","3","7"]	28
["3,3688","231","179,3641","7"]	28
["1816"]	28
["31,44","18","3","7"]	28
["3,13,338","7"]	28
["3,65","231","1118,3186","7"]	28
["3,6","6"]	28
["18369","23,18369","7"]	28
["6,59","59","7"]	28
["140","140,168","23,140","7"]	28
["663","7"]	27
["616","617,2113","437"]	27
["2320"]	27
["47,198","7"]	27
["13,625","7"]	27
["29"]	27
["929","6","1,65"]	27
["45","7"]	27
["82","7"]	27
["3,194","7"]	27
["3,21","231","24,26,29","18","389,390","7","6,23"]	27
["6,201,449"]	27
["6,21,23,114"]	27
["3,6","231","3,6,168"]	27
["66","96,97,98,99,100,540,541","7"]	27
["3,220,221","7"]	27
["13,31","7"]	27
["3,13,64","7"]	27
["6","168"]	26
["6,22,452,751","6"]	26
["18003","7"]	26
["6","3"]	26
["170","7"]	26
["16541","537,8827","7"]	26
["3,65","8","197","7"]	26
["15,165","24,26","15,21,165","7"]	26
["616","617,772,2113","773","10040"]	26
["3,23"]	26
["3,15,21"]	26
["3,18","3,18,66","66","7"]	26
["3,637","3,449,450,637","7"]	26
["6,338,1838"]	26
["929","6,23","2137"]	26
["47","24,26","7"]	26
["3,492","493,1001","3,492,2077","3,492,3238","3,492,3165","3,492,2579","2581","708,709","3,492,14852","5571","7","6"]	26
["231","109,136,673","18","7"]	26
["3,65,197","197","7"]	26
["3,59","231","59","17974","3,17974","3,18,59","3,18,17974","7"]	26
["135","135,13895"]	26
["3","3,14","3,45","3,90","3,188","7"]	25
["18,59,113","18,59,637","18,21,59,113","18,21,59,637","7"]	25
["2006","7"]	25
["18,18003","18"]	25
["253","254","231"]	25
["3","3,6","24,26,29"]	25
["1,35,170","7"]	25
["3,777","231","119","188","7"]	25
["3,57,109,136","7"]	25
["13,14,21","7"]	25
["929","6,23","337"]	25
["1718"]	25
["940","7"]	25
["2443","23,2443","7"]	25
["3,6,18"]	25
["339","340,341","231","165","113","448","228","7"]	25
["6,13"]	25
["3,14,47,64,644","3,6,14,47,64,644","6"]	25
["13,47,124,1524","24","7","6"]	25
["88,2110"]	25
["3,49,57,136,145","7"]	25
["656","7"]	25
["167","7"]	25
["929","6,23","340"]	25
["3,66,620","3,6,449,450","3","66","3,6,449,450,733","3,6,220,449,450","3,6,221,449,450","3,6,449,450,1739","7"]	25
["15483"]	25
["929","6,23","141"]	25
["13,723","24,26","7"]	25
["56,596"]	25
["1755"]	25
["1392","1393","481","21,481","21","7"]	25
["3,65","231","3,65,142","7"]	25
["18","389,390","7","3","231"]	25
["3,110","7"]	24
["3,65","231"]	24
["3,176"]	24
["3","3,49","3,107","3,32","24","3,57","7"]	24
["3,57,237","7"]	24
["15"]	24
["1268","7"]	24
["581","23,581","7"]	24
["339","340","231","14,339","220,339","221,339","12","7"]	24
["3,21,142","231","7"]	24
["13","6"]	24
["18,66,18003","18,66","7"]	24
["13","231","7"]	24
["3,18,271","231","7"]	24
["198","21,198","7","6"]	24
["3,13,64","231","7"]	24
["1718","23,1718","7"]	24
["929","6,23","486"]	24
["12,13,14,21","7"]	24
["3,65,1126","7"]	24
["13681"]	24
["3,65","3,65,66","7","6"]	24
["18163"]	24
["3","3,109","7"]	24
["929","6,23","17"]	23
["3,65","231","3,18,65","7"]	23
["3","3,1974","3,591","1974","7"]	23
["3,65","3,65,868","3,65,3636","3636"]	23
["140","140,353","6","3","7"]	23
["3,746","3,746,747","7"]	23
["3,6,18,379"]	23
["2,3,868","868"]	23
["3,65,66","3","7"]	23
["18,18003","18,66","66","7"]	23
["231","96,97,98,99,100,540,686","7"]	23
["3,959,1411","7"]	23
["6,23,141","6,21,23,141"]	23
["3,17,136","4347","7"]	23
