query_shape	count
["602"]	678
["155"]	676
["114,165"]	675
["3,65,142","7"]	674
["402,763","764","767"]	672
["56"]	671
["45","3","231","3,87","7"]	670
["219","3","231","3,87","7"]	670
["754","3","231","3,87","7"]	670
["1416","3","231","3,87","7"]	670
["65","3","231","3,87","7"]	670
["1262","3","231","3,87","7"]	670
["66","3","231","3,87","7"]	670
["984","3","231","3,87","7"]	670
["44","3","231","3,87","7"]	670
["595"]	668
["44","7"]	665
["697","7"]	662
["3,38","231","39,40,2415","1640","537","9376","9418","3","7"]	660
["3,3262"]	657
["3,230"]	657
["49,70","7"]	654
["206","3","206,369","65,206","3,369","3,65"]	650
["45","66","14,45","45,64"]	648
["1566"]	645
["80","7"]	639
["93","7"]	639
["2724"]	639
["1448"]	637
["3,229"]	631
["370","3","231","59","2137","7"]	626
["1031"]	624
["498","1522"]	622
["114","7","24","24,26,29"]	622
["838","7"]	619
["56,370","3","231","59","2137","7"]	616
["1073","7"]	615
["2758"]	615
["3,66,196","66"]	615
["1052","4575","1","572","2051","252","2762"]	615
["590","23,590","7"]	614
["6,18","6,18,21","6,18,142"]	613
["481"]	608
["614","7"]	607
["66","3","231"]	604
["66","18","18,66","7"]	597
["3,3127"]	594
["6,231","6"]	591
["342","294"]	591
["3505"]	588
["61","7"]	586
["45","66"]	585
["3,3239"]	585
["481","7"]	585
["3,65","7"]	584
["339","340,341"]	584
["3,1328","3,948,1328","7"]	583
["486","7"]	578
["892","7"]	574
["488"]	572
["42","7"]	571
["136"]	570
["18","19,20","7","6"]	569
["2116"]	568
["3,15","3"]	568
["3,66","66","66,136"]	567
["2920","167","18,2920","21,2920","18,167","21,167","7"]	563
["585","7"]	553
["18","389,390","7","6"]	546
["7"]	541
["3,3179"]	540
["8"]	536
["45","6"]	536
["3,64"]	536
["3,833"]	534
["624"]	533
["62"]	533
["3,3241"]	531
["607","7"]	529
["3,66","231","66","1073","66,1073"]	525
["163","7"]	522
["3,676"]	522
["3,2535"]	522
["3,1257"]	522
["59","7"]	521
["973"]	518
["972"]	517
["151"]	517
["1328","88,89,168,231,1121,1214,1680,1965,1966","1667,1967","88,89,168,231,1121,1214,1678,1680,1965,1966","1968","7"]	516
["454"]	513
["3,3154"]	513
["3,65","3,8,65","3,59,65","3,65,167","3,65,66","3,65,430","3,18,65","3,65,483","3,65,3190","3,65,1031","3,65,195","3,65,3233","7"]	510
["56","6","3,56","56,57","56,330","56,135","7"]	507
["900"]	502
["6","24,26","6,106","6,42","6,21","6,173","6,574","6,575"]	501
["65,638"]	494
["851"]	494
["58","59","57,58","58,470","57,59","59,470"]	493
["3,66","66","231"]	493
["336","7"]	492
["3,6","3,6,168"]	491
["480","6"]	491
["3,12,13","24","24,29"]	489
["3,3254"]	486
["56,57","3,637","6,56,57,330"]	486
["3,678"]	486
["110","7"]	484
["65,231","231","194","65,231,485"]	483
["28,87"]	482
["6,56,370","6","56,370"]	479
["204"]	477
["18","136","21,136","389,390","7"]	476
["57","7"]	475
["3,430,431,432","435,436,437","433,434","7"]	475
["3,6","2188"]	474
["302","304","6","305","303","6,21","255,304","259,304","304,306","255,305","259,305","305,306","7"]	473
["56","57,288"]	472
["328","329","6","255,329","259,329","306,329","7"]	472
["3,675"]	468
["3,958"]	468
["141"]	467
["3,339","255,259,340,599,600","7"]	465
["3","3,21","7","6"]	460
["3,3253"]	459
["3,1064"]	459
["6,88,89,231,1121,1214,1678,1965,1966","1328","1968"]	457
["3,6,47","3,6,47,220","3","2560"]	456
["89","7"]	451
["799","7"]	451
["42","6,42"]	450
["3,1025"]	450
["67","23,67","7"]	447
["3,3160"]	441
["13,14","7","6"]	440
["89,2110"]	440
["89,2109"]	440
["110","59"]	439
["206","3"]	437
["15","7"]	437
["796","7"]	435
["3,3265"]	434
["3,114","65","115"]	432
["847","7"]	431
["3,58","231","3,6,58"]	431
["22,28"]	428
["488","7"]	427
["231","3","3,231"]	422
["222"]	422
["338"]	416
["3597","3598","3599","3600","3601","3602","3603","3604"]	416
["1089","7"]	415
["971","7"]	414
["5","24,26,29","3,5","5,21","5,142","18","389,390","7"]	414
["1536","23,1536","7"]	411
["972","7"]	411
["66","3,66"]	410
["253,573","254","231","7"]	410
["922","7"]	408
["3,52","3"]	408
["3,1374"]	405
["3,66,379"]	405
["1071","7"]	404
["1047","7"]	404
["1066","7"]	404
["65","3,65,217","231","7","259","448"]	400
["915"]	399
["1072","7"]	398
["748","7"]	397
["3,1065"]	396
["42,126"]	394
["3,372","373,374,375","3,49,372","3,294,372","7"]	393
["1048","7"]	392
["5,12"]	392
["918","7"]	391
["611","7"]	391
["1063","7"]	390
["333"]	389
["13,47"]	388
["320"]	388
["3,66","231","3,66,2422","255,2644","259,2644","7"]	388
["3,3167"]	388
["3,66","66"]	387
["3,12,47","24","24,29","13"]	386
["3,65","3,18,65","3,21,65","7","6"]	386
["421","23,421","7"]	385
["473"]	383
["308"]	382
["12,13,14,21,45","66","24,29"]	380
["66","3","231","448"]	379
["321"]	379
["3,1019"]	378
["327"]	378
["3,3165"]	378
["12,13,413"]	377
["159","7"]	376
["160","7"]	376
["844,845","7"]	376
["237"]	375
["252"]	375
["281"]	375
["3,124"]	374
["13579","6040"]	373
["933","7"]	373
["225"]	373
["226"]	372
["235"]	371
["298"]	371
["295"]	371
["14441","5535","709"]	370
["312"]	370
["27,42"]	370
["266"]	370
["323"]	370
["283"]	370
["286"]	370
["42,285"]	370
["293"]	370
["224"]	370
["3,3251"]	369
["3,3118"]	369
["241"]	369
["325"]	369
["3,1195"]	369
["274"]	369
["335"]	369
["3,3144"]	369
["285"]	369
["289"]	369
["908","7"]	369
["292"]	369
["215"]	369
["171"]	368
["42,232"]	368
["233"]	368
["309"]	368
["313"]	368
["265"]	368
["322"]	368
["326"]	368
["324"]	368
["275"]	368
["277"]	368
["273"]	368
["299"]	368
["213"]	368
["535","2618","709"]	368
["14052","5428","709"]	367
["14325","5447","709"]	367
["280"]	367
["287"]	367
["14103","5519","709"]	367
["2664","2666","709"]	367
["396","7"]	367
["15193","5704","709"]	367
["14046","5481","709"]	367
["14413","5528","709"]	367
["14636","5465","709"]	366
["13","231"]	366
["14805","5664","709"]	366
["3,6,12,13","24,29","7"]	366
["300","65,300"]	366
["14,47"]	365
["673"]	365
["42,211"]	365
["3,66","219"]	364
["334","65,334"]	364
["315","316","507"]	364
["339","187"]	364
["339","186"]	364
["42,243"]	364
["331","65"]	364
["278","65"]	364
["896","3"]	364
["2196","346"]	364
["234","244","507"]	364
["66,2055","66","65,66,2055"]	364
["244","234","507"]	364
["3,510","231","2196","2223","507"]	364
["3,510","231","59","507"]	364
["3,310","13"]	364
["307","65"]	364
["317","65,317"]	364
["266","65"]	364
["261","2139","507"]	364
["269","363","507"]	364
["3,236"]	364
["270","65,270"]	364
["1666","3","231"]	364
["3,260","13"]	364
["316","315","507"]	364
["3,18,219","231","2056","209","3"]	364
["311","363","507"]	363
["3,510","231","1659","1660","507"]	363
["332","296","507"]	363
["291","47"]	363
["21,318"]	363
["282","507"]	363
["3,276","276"]	363
["3,161","276","3"]	363
["3,291","13"]	363
["12,480,2196","2223","12,480","624","2196","507"]	363
["297","363","507"]	363
["2096","3"]	363
["267","47"]	363
["296","332","507"]	363
["3,267","13"]	363
["279","12"]	363
["262","363","507"]	363
["3,301"]	363
["372","373","373,375"]	363
["1053","7"]	359
["942","7"]	358
["2774"]	352
["3","3,21","7"]	350
["151","21,151","22,151","18","19,20","7","6,23"]	350
["77","23,77","7"]	349
["560","7"]	348
["1459","7"]	346
["3,3193"]	342
["1156","7"]	342
["3,3176"]	342
["371"]	340
["12,413","413","3,56","104","59","12,104","7"]	339
["3,62","6","3,62,143","143","3,23,62","3,23,62,143"]	338
["1159","7"]	338
["1055","7"]	337
["49,57,109,460","3,49,57,109,460","49,57,109,460,769","24,26","7","6"]	337
["973","7"]	335
["382","7"]	335
["35","7"]	335
["415","23,415","7"]	335
["974","7"]	335
["3,3259"]	333
["3,1109"]	333
["47"]	332
["6,13","6,13,168"]	332
["1522"]	330
["582"]	329
["1081","7"]	329
["3,197,1392","231","1393","12","259","7"]	329
["296","7"]	329
["967","7"]	327
["969","7"]	327
["975","7"]	327
["3","66","18","637","113","165","14","7"]	326
["3,66","7"]	326
["795","7"]	325
["163"]	325
["3,3256"]	324
["3,3215"]	324
["14963","7452"]	324
["940","644","6"]	324
["56,135","7"]	322
["1076","7"]	321
["1594","6,1594"]	320
["2412"]	319
["220","7"]	319
["13665","5907"]	319
["89,664,1126,1667"]	318
["338","7"]	318
["637","7"]	318
["889"]	317
["3,13,47"]	317
["3,3190"]	316
["3391","23,3391","7"]	313
["470","7"]	311
["3","231","7","6"]	311
["231","3","3,231","7"]	309
["2266","23,2266","7"]	308
["3,696"]	307
["3,14"]	306
["3,1015"]	306
["3,165"]	306
["89,664,1126,1667,2832","3","630,2833","6"]	305
["66,151"]	301
["57,288"]	301
["960","7"]	300
["229,253","254","231","7"]	300
["620","170"]	300
["3,497","24","3,236,497","7","6"]	299
["3","206","3,369","3,66","496","206,369","66,206"]	298
["663"]	298
["145"]	298
["3,3196"]	297
["3,3151"]	297
["3","24"]	296
["228","7"]	296
["3,8,1411"]	296
["201","24","201,372","373","373,375","7"]	295
["962","7"]	291
["18","389,390"]	290
["3,3261"]	290
["3,1118"]	288
["1051","7"]	284
["88,89"]	284
["820","7"]	283
["15","3"]	282
["3,119,1959"]	281
["2205","66,2205","21,2205","3,2205","18","2131","7"]	281
["3,56","6","3,23,56"]	279
["1044","7"]	279
["935","7"]	277
["803","7"]	276
["984"]	275
["229"]	273
["1315","7"]	273
["3,66","231"]	272
["1290","7"]	272
["242"]	271
["64,1452","1453","231","24","537"]	271
["852","7"]	271
["3,3117"]	270
["782","7"]	270
["1313","7"]	270
["3,3174"]	270
["3,6","231","443","379"]	268
["253","254,255"]	268
["110"]	267
["3","231","443","3,168","379"]	267
["902","7"]	267
["802","7"]	265
["136","7","6"]	265
["596","7"]	264
["3","231","3,488","3,486","3,14","3,64","3,12","7"]	263
["28,126"]	262
["804","7"]	262
["3,3158"]	261
["889","7"]	261
["3,3186"]	261
["3,3237"]	261
["931","7"]	261
["24","6"]	260
["3,64,626,628","2866","773","1639"]	260
["1049","7"]	259
["28,3011","28"]	257
["837","7"]	257
["849","7"]	257
["824","7"]	256
["135"]	256
["798","7"]	255
["898","7"]	255
["3,6","231"]	253
["3,821"]	253
["3,6","7"]	253
["3,807"]	252
["3,3148"]	252
["3,2589"]	252
["66,151","66"]	252
["231","21,231","7","6"]	251
["3,18,21,66,763","231","66","764","765,766","24,26,29","18","389,390,1038","7"]	251
["488","6"]	251
["486","6"]	250
["198","6"]	250
["479"]	249
["4378","3","1666","231","624"]	248
["28,42"]	248
["152","7"]	246
["57"]	245
["697"]	245
["75"]	244
["3,2226"]	243
["3,3212"]	243
["3,136","3,136,370","3,57,136","3,136,460","3,136,145","3,136,855","7"]	243
["3,1267"]	243
["3,45","3,348"]	242
["3,6,18,65","231"]	241
["3,66","3,6,66","24,29"]	241
["3,6,1467","6"]	241
["3,66","231","66","1073","66,1073","3"]	240
["3,271","231"]	240
["3","231","443","24,29","379"]	240
["3","24,29","7"]	239
["143","7"]	238
["295","7"]	236
["88,240","3373","231,510","88,1121,1214,1965,1966","376,3373","476","10","7"]	236
["3","231","3,21","3,22","18","19","7","6,23"]	236
["957","7"]	236
["176,177","178,179","176,177,180","181,182","21","176,177,183","182,184","3","231","7"]	235
["6,121,197"]	234
["602","7"]	234
["866","7"]	234
["3,3156"]	234
["3,2960"]	234
["3,3146"]	234
["3,3202"]	234
["151","4400","21,151","22,151","21,4400","22,4400","18","19","7","6,23"]	234
["3,2981"]	234
["231","3","7"]	233
["55"]	232
["65","66","6"]	231
["3,12,13,14","24","24,29","7"]	231
["1289","7"]	231
["28,2837","28"]	231
["21,28"]	230
["3,6,372","373,374,375","3,6,49,372","3,6,294,372","7"]	230
["3,460","3,67,460","3,57,460","7"]	230
["7","23"]	229
["830","7"]	228
["495","7"]	228
["28,165"]	228
["3,132,349","133","1424,1425","3,349,2509","59","2510","3,132,349,743","3,132,349,582","3,15,132,349","398","3,349,743,2509","3,349,582,2509","3,15,349,2509"]	227
["132,582","133","582,2509","2510"]	227
["3,2169"]	227
["253","254","66,253","66","254,259"]	227
["3,2183"]	227
["1","49","294"]	226
["3","24,26","132,147"]	226
["2,3,6,8,197,868","6"]	226
["65,151","8"]	225
["3,918"]	225
["3,1972"]	225
["3,3163"]	225
["344","345,346"]	225
["3,3162"]	225
["3,109"]	225
["896","7"]	224
["3,58","7"]	224
["905","7"]	223
["3,65,165","231","18","2131,2132","7"]	223
["1667,2696","376,437,2697","476","3317","454","231,454","231","376,437,6027","376,437,6021","1667,13498","1667,13584","12695","453,454","231,453,454","7"]	223
["1667,2903","376,5848","6,3493","476","377","7"]	222
["86"]	222
["906","7"]	222
["480"]	221
["420","7"]	221
["3","3,680"]	219
["904","7"]	219
["12,13","24,29"]	219
["3,21","231","24,26,29","18","389,390","7","6,23"]	219
["28,2051"]	218
["1262","7","6"]	217
["28,2740","28"]	217
["253","254,259"]	217
["1280","7"]	217
["3,12","24","24,29","7"]	216
["430"]	216
["105"]	216
["3,3260"]	216
["3,615"]	216
["21,114,115,164,165","7","3"]	216
["110,136"]	216
["3,114","65","147"]	215
["9","7"]	214
["3,66","66","7"]	213
["907","7"]	213
["3,65,66","7"]	210
["3,64,450"]	210
["1279","7"]	210
["2116","23,2116","7"]	209
["61","61,143","143"]	208
["35,170,339","341","92","116","7"]	207
["3,1971"]	207
["773,1640","3,626","1639","3,64,626"]	207
["3,3208"]	207
["3,1525"]	207
["1230","7"]	206
["1328","6,89,231,510,1966","1214,1678,1965","1968"]	206
["3,64,449"]	205
["1958","7"]	205
["883","7"]	205
["3,47,64","7"]	204
["126","6,126","3","445"]	204
["145","7"]	204
["438"]	203
["3,12,13,47"]	203
["956","7"]	203
["126,512"]	202
["3,12,64","7"]	201
["44","6"]	201
["124","7"]	201
["941","7"]	200
["6,372,626","627","373","6","6,372,626,1597","1598","6,372,626,1599","1600","6,372,626,1601","1602"]	200
["3","24,29"]	200
